,name,in_out,energy
756,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000009351.jpg,0,"tensor([[5.8809]], device='cuda:0')"
757,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000012342.jpg,0,"tensor([[17.1588]], device='cuda:0')"
758,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000012523.jpg,0,"tensor([[13.2283]], device='cuda:0')"
759,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000013379.jpg,0,"tensor([[7.7931]], device='cuda:0')"
760,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000013602.jpg,0,"tensor([[20.5481]], device='cuda:0')"
761,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000013632.jpg,0,"tensor([[13.6899]], device='cuda:0')"
762,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000014433.jpg,0,"tensor([[29.8416]], device='cuda:0')"
763,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000015004.jpg,0,"tensor([[18.2344]], device='cuda:0')"
764,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000015732.jpg,0,"tensor([[20.4995]], device='cuda:0')"
765,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000016161.jpg,0,"tensor([[12.6392]], device='cuda:0')"
766,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000017074.jpg,0,"tensor([[23.5567]], device='cuda:0')"
767,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000017805.jpg,0,"tensor([[11.7413]], device='cuda:0')"
768,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000018868.jpg,0,"tensor([[23.7000]], device='cuda:0')"
769,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000020452.jpg,0,"tensor([[25.2105]], device='cuda:0')"
770,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000020611.jpg,0,"tensor([[19.1087]], device='cuda:0')"
771,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000021123.jpg,0,"tensor([[25.6492]], device='cuda:0')"
772,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000022625.jpg,0,"tensor([[16.0565]], device='cuda:0')"
773,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000023061.jpg,0,"tensor([[20.3239]], device='cuda:0')"
774,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000023628.jpg,0,"tensor([[36.9110]], device='cuda:0')"
775,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyomorpha halys/00000023917.jpg,0,"tensor([[19.4641]], device='cuda:0')"
776,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyzia sedecimguttata/00000000157.jpg,0,"tensor([[11.9801]], device='cuda:0')"
777,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Halyzia sedecimguttata/00000000453.jpg,0,"tensor([[40.3246]], device='cuda:0')"
778,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000000286.jpg,0,"tensor([[43.9507]], device='cuda:0')"
779,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000002257.jpg,0,"tensor([[24.3603]], device='cuda:0')"
780,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000004066.jpg,0,"tensor([[36.3185]], device='cuda:0')"
781,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000005051.jpg,0,"tensor([[47.4129]], device='cuda:0')"
782,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000006018.jpg,0,"tensor([[19.1622]], device='cuda:0')"
783,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000007425.jpg,0,"tensor([[54.4487]], device='cuda:0')"
784,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000008038.jpg,0,"tensor([[40.9866]], device='cuda:0')"
785,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000008675.jpg,0,"tensor([[30.5059]], device='cuda:0')"
786,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000008686.jpg,0,"tensor([[25.0546]], device='cuda:0')"
787,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000008747.jpg,0,"tensor([[24.5612]], device='cuda:0')"
788,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000009371.jpg,0,"tensor([[22.7364]], device='cuda:0')"
789,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000011136.jpg,0,"tensor([[43.6175]], device='cuda:0')"
790,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000012635.jpg,0,"tensor([[20.8945]], device='cuda:0')"
791,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000014248.jpg,0,"tensor([[39.9881]], device='cuda:0')"
792,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000015832.jpg,0,"tensor([[22.3407]], device='cuda:0')"
793,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000017128.jpg,0,"tensor([[58.4169]], device='cuda:0')"
794,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000019354.jpg,0,"tensor([[44.7270]], device='cuda:0')"
795,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000019764.jpg,0,"tensor([[21.8204]], device='cuda:0')"
796,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000020555.jpg,0,"tensor([[34.8805]], device='cuda:0')"
797,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000020633.jpg,0,"tensor([[20.8539]], device='cuda:0')"
798,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000020693.jpg,0,"tensor([[28.1793]], device='cuda:0')"
799,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000023892.jpg,0,"tensor([[31.0570]], device='cuda:0')"
800,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000025366.jpg,0,"tensor([[37.8630]], device='cuda:0')"
801,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000025475.jpg,0,"tensor([[23.2306]], device='cuda:0')"
802,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000025875.jpg,0,"tensor([[19.1802]], device='cuda:0')"
803,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000029441.jpg,0,"tensor([[19.7851]], device='cuda:0')"
804,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000031048.jpg,0,"tensor([[26.0822]], device='cuda:0')"
805,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000034550.jpg,0,"tensor([[32.8913]], device='cuda:0')"
806,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000035821.jpg,0,"tensor([[44.1734]], device='cuda:0')"
807,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000037496.jpg,0,"tensor([[25.2527]], device='cuda:0')"
808,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000037544.jpg,0,"tensor([[22.3891]], device='cuda:0')"
809,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000038893.jpg,0,"tensor([[41.5123]], device='cuda:0')"
810,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000040332.jpg,0,"tensor([[43.4523]], device='cuda:0')"
811,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000040997.jpg,0,"tensor([[27.3884]], device='cuda:0')"
812,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000041333.jpg,0,"tensor([[15.0926]], device='cuda:0')"
813,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000042004.jpg,0,"tensor([[29.6885]], device='cuda:0')"
814,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000042428.jpg,0,"tensor([[44.1951]], device='cuda:0')"
815,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000044115.jpg,0,"tensor([[15.3715]], device='cuda:0')"
816,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000046708.jpg,0,"tensor([[8.6335]], device='cuda:0')"
817,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000047173.jpg,0,"tensor([[35.0272]], device='cuda:0')"
818,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000047289.jpg,0,"tensor([[14.8205]], device='cuda:0')"
819,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000047820.jpg,0,"tensor([[45.0678]], device='cuda:0')"
820,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000048478.jpg,0,"tensor([[22.5212]], device='cuda:0')"
821,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000050173.jpg,0,"tensor([[29.6761]], device='cuda:0')"
822,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000051097.jpg,0,"tensor([[21.2339]], device='cuda:0')"
823,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000051353.jpg,0,"tensor([[54.1662]], device='cuda:0')"
824,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000051583.jpg,0,"tensor([[24.4931]], device='cuda:0')"
825,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000051631.jpg,0,"tensor([[29.2056]], device='cuda:0')"
826,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000052321.jpg,0,"tensor([[34.6253]], device='cuda:0')"
827,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000054170.jpg,0,"tensor([[29.2253]], device='cuda:0')"
828,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000054481.jpg,0,"tensor([[27.1757]], device='cuda:0')"
829,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000055745.jpg,0,"tensor([[53.4731]], device='cuda:0')"
830,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000057076.jpg,0,"tensor([[25.2039]], device='cuda:0')"
831,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000057653.jpg,0,"tensor([[18.4202]], device='cuda:0')"
832,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000059428.jpg,0,"tensor([[21.0737]], device='cuda:0')"
833,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000060224.jpg,0,"tensor([[26.2116]], device='cuda:0')"
834,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000060872.jpg,0,"tensor([[43.1882]], device='cuda:0')"
835,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000062333.jpg,0,"tensor([[40.1527]], device='cuda:0')"
836,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000062936.jpg,0,"tensor([[48.6103]], device='cuda:0')"
837,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000063782.jpg,0,"tensor([[36.7130]], device='cuda:0')"
838,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000063972.jpg,0,"tensor([[46.7238]], device='cuda:0')"
839,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000064182.jpg,0,"tensor([[64.8301]], device='cuda:0')"
840,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000064219.jpg,0,"tensor([[66.6204]], device='cuda:0')"
841,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000064263.jpg,0,"tensor([[30.0593]], device='cuda:0')"
842,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000065456.jpg,0,"tensor([[43.4180]], device='cuda:0')"
843,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000065597.jpg,0,"tensor([[30.3560]], device='cuda:0')"
844,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000065708.jpg,0,"tensor([[34.8692]], device='cuda:0')"
845,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000065847.jpg,0,"tensor([[12.3514]], device='cuda:0')"
846,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000068511.jpg,0,"tensor([[30.5806]], device='cuda:0')"
847,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000069289.jpg,0,"tensor([[17.2880]], device='cuda:0')"
848,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000069741.jpg,0,"tensor([[38.1521]], device='cuda:0')"
849,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000069750.jpg,0,"tensor([[34.8646]], device='cuda:0')"
850,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000070402.jpg,0,"tensor([[31.5061]], device='cuda:0')"
851,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000073709.jpg,0,"tensor([[31.9376]], device='cuda:0')"
852,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000074799.jpg,0,"tensor([[19.5265]], device='cuda:0')"
853,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000074867.jpg,0,"tensor([[29.4806]], device='cuda:0')"
854,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000075009.jpg,0,"tensor([[27.5077]], device='cuda:0')"
855,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000077254.jpg,0,"tensor([[54.1622]], device='cuda:0')"
856,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000077693.jpg,0,"tensor([[33.3819]], device='cuda:0')"
857,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000080069.jpg,0,"tensor([[36.0836]], device='cuda:0')"
858,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000080509.jpg,0,"tensor([[24.0512]], device='cuda:0')"
859,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000080836.jpg,0,"tensor([[28.3589]], device='cuda:0')"
860,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000081311.jpg,0,"tensor([[21.8597]], device='cuda:0')"
861,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000081699.jpg,0,"tensor([[44.3949]], device='cuda:0')"
862,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000082067.jpg,0,"tensor([[28.7139]], device='cuda:0')"
863,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000082117.jpg,0,"tensor([[28.0680]], device='cuda:0')"
864,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000082374.jpg,0,"tensor([[25.6165]], device='cuda:0')"
865,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000082444.jpg,0,"tensor([[39.8754]], device='cuda:0')"
866,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000084926.jpg,0,"tensor([[34.9367]], device='cuda:0')"
867,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000086986.jpg,0,"tensor([[10.2998]], device='cuda:0')"
868,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000087019.jpg,0,"tensor([[31.7886]], device='cuda:0')"
869,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000087144.jpg,0,"tensor([[39.0144]], device='cuda:0')"
870,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000088090.jpg,0,"tensor([[38.0728]], device='cuda:0')"
871,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000088507.jpg,0,"tensor([[24.0946]], device='cuda:0')"
872,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000089232.jpg,0,"tensor([[43.5265]], device='cuda:0')"
873,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000089346.jpg,0,"tensor([[37.8377]], device='cuda:0')"
874,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000091472.jpg,0,"tensor([[48.9374]], device='cuda:0')"
875,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000091714.jpg,0,"tensor([[45.3121]], device='cuda:0')"
876,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000092090.jpg,0,"tensor([[31.1371]], device='cuda:0')"
877,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000092545.jpg,0,"tensor([[28.3696]], device='cuda:0')"
878,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Harmonia axyridis/00000093208.jpg,0,"tensor([[25.9056]], device='cuda:0')"
